DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
01/10/2029;0;0;current;;;;211;24/10/2024;JLF
01/10/2029;0;0;compute_energy;;;;35;03/04/2025;JLF
15/10/2029;0;0;chlorophyll;;;;212;02/04/2025;JLF
01/11/2029;0;0;current;;;;213;24/10/2024;JLF
15/11/2029;0;0;chlorophyll;;;;214;02/04/2025;JLF
01/12/2029;0;0;current;;;;215;24/10/2024;JLF
15/12/2029;0;0;chlorophyll;;;;216;02/04/2025;JLF
01/01/2030;0;0;current;;;;217;24/10/2024;JLF
01/01/2030;0;0;compute_energy;;;;36;03/04/2025;JLF
15/01/2030;0;0;chlorophyll;;;;218;02/04/2025;JLF
01/02/2030;0;0;current;;;;219;24/10/2024;JLF
15/02/2030;0;0;chlorophyll;;;;220;02/04/2025;JLF
01/03/2030;0;0;current;;;;221;24/10/2024;JLF
15/03/2030;0;0;chlorophyll;;;;222;02/04/2025;JLF
01/04/2030;0;0;current;;;;223;24/10/2024;JLF
01/04/2030;0;0;compute_energy;;;;37;03/04/2025;JLF
15/04/2030;0;0;chlorophyll;;;;224;02/04/2025;JLF
01/05/2030;0;0;current;;;;225;24/10/2024;JLF
15/05/2030;0;0;chlorophyll;;;;226;02/04/2025;JLF
01/06/2030;0;0;current;;;;227;24/10/2024;JLF
15/06/2030;0;0;chlorophyll;;;;228;02/04/2025;JLF
01/07/2030;0;0;current;;;;229;24/10/2024;JLF
01/07/2030;0;0;compute_energy;;;;38;03/04/2025;JLF
15/07/2030;0;0;chlorophyll;;;;230;02/04/2025;JLF
01/08/2030;0;0;current;;;;231;24/10/2024;JLF
15/08/2030;0;0;chlorophyll;;;;232;02/04/2025;JLF
01/09/2030;0;0;current;;;;233;24/10/2024;JLF
15/09/2030;0;0;chlorophyll;;;;234;02/04/2025;JLF
01/10/2030;0;0;current;;;;235;24/10/2024;JLF
01/10/2030;0;0;compute_energy;;;;39;03/04/2025;JLF
15/10/2030;0;0;chlorophyll;;;;236;02/04/2025;JLF
01/11/2030;0;0;current;;;;237;24/10/2024;JLF
15/11/2030;0;0;chlorophyll;;;;238;02/04/2025;JLF
01/12/2030;0;0;current;;;;239;24/10/2024;JLF
15/12/2030;0;0;chlorophyll;;;;240;02/04/2025;JLF
01/01/2031;0;0;current;;;;241;24/10/2024;JLF
01/01/2031;0;0;compute_energy;;;;40;03/04/2025;JLF
15/01/2031;0;0;chlorophyll;;;;242;02/04/2025;JLF
01/02/2031;0;0;current;;;;243;24/10/2024;JLF
15/02/2031;0;0;chlorophyll;;;;244;02/04/2025;JLF
01/03/2031;0;0;current;;;;245;24/10/2024;JLF
15/03/2031;0;0;chlorophyll;;;;246;02/04/2025;JLF
01/04/2031;0;0;current;;;;247;24/10/2024;JLF
01/04/2031;0;0;compute_energy;;;;41;03/04/2025;JLF
15/04/2031;0;0;chlorophyll;;;;248;02/04/2025;JLF
01/05/2031;0;0;current;;;;249;24/10/2024;JLF
15/05/2031;0;0;chlorophyll;;;;250;02/04/2025;JLF
01/06/2031;0;0;current;;;;251;24/10/2024;JLF
15/06/2031;0;0;chlorophyll;;;;252;02/04/2025;JLF
01/07/2031;0;0;current;;;;253;24/10/2024;JLF
01/07/2031;0;0;compute_energy;;;;42;03/04/2025;JLF
15/07/2031;0;0;chlorophyll;;;;254;02/04/2025;JLF
01/08/2031;0;0;current;;;;255;24/10/2024;JLF
15/08/2031;0;0;chlorophyll;;;;256;02/04/2025;JLF
01/09/2031;0;0;current;;;;257;24/10/2024;JLF
15/09/2031;0;0;chlorophyll;;;;258;02/04/2025;JLF
01/10/2031;0;0;current;;;;259;24/10/2024;JLF
01/10/2031;0;0;compute_energy;;;;43;03/04/2025;JLF
15/10/2031;0;0;chlorophyll;;;;260;02/04/2025;JLF
01/11/2031;0;0;current;;;;261;24/10/2024;JLF
15/11/2031;0;0;chlorophyll;;;;262;02/04/2025;JLF
01/12/2031;0;0;current;;;;263;24/10/2024;JLF
15/12/2031;0;0;chlorophyll;;;;264;02/04/2025;JLF
01/01/2032;0;0;current;;;;265;24/10/2024;JLF
01/01/2032;0;0;compute_energy;;;;44;03/04/2025;JLF
15/01/2032;0;0;chlorophyll;;;;266;02/04/2025;JLF
01/02/2032;0;0;current;;;;267;24/10/2024;JLF
15/02/2032;0;0;chlorophyll;;;;268;02/04/2025;JLF
01/03/2032;0;0;current;;;;269;24/10/2024;JLF
15/03/2032;0;0;chlorophyll;;;;270;02/04/2025;JLF
01/04/2032;0;0;current;;;;271;24/10/2024;JLF
01/04/2032;0;0;compute_energy;;;;45;03/04/2025;JLF
15/04/2032;0;0;chlorophyll;;;;272;02/04/2025;JLF
01/05/2032;0;0;current;;;;273;24/10/2024;JLF
15/05/2032;0;0;chlorophyll;;;;274;02/04/2025;JLF
01/06/2032;0;0;current;;;;275;24/10/2024;JLF
15/06/2032;0;0;chlorophyll;;;;276;02/04/2025;JLF
01/07/2032;0;0;current;;;;277;24/10/2024;JLF
01/07/2032;0;0;compute_energy;;;;46;03/04/2025;JLF
15/07/2032;0;0;chlorophyll;;;;278;02/04/2025;JLF
01/08/2032;0;0;current;;;;279;24/10/2024;JLF
15/08/2032;0;0;chlorophyll;;;;280;02/04/2025;JLF
01/09/2032;0;0;current;;;;281;24/10/2024;JLF
15/09/2032;0;0;chlorophyll;;;;282;02/04/2025;JLF
01/10/2032;0;0;current;;;;283;24/10/2024;JLF
